nu (cm^-1),absorbance
4.385359521000000314e+03,1.750720140859982843e+00
4.385360521000000517e+03,1.766322648273474405e+00
4.385361520999999811e+03,1.781651614072829792e+00
4.385362521000000015e+03,1.796675377476491864e+00
4.385363521000000219e+03,1.811365066566246185e+00
4.385364521000000423e+03,1.825691521183428589e+00
4.385365521000000626e+03,1.839625393343147897e+00
4.385366520999999921e+03,1.853137277313082754e+00
4.385367521000000124e+03,1.866198876016350372e+00
4.385368521000000328e+03,1.878778853157077711e+00
4.385369521000000532e+03,1.890849468497966646e+00
4.385370520999999826e+03,1.902382319647345277e+00
4.385371521000000030e+03,1.913349593807887716e+00
4.385372521000000233e+03,1.923722225902567695e+00
4.385373521000000437e+03,1.933477970119474199e+00
4.385374521000000641e+03,1.942589630720337190e+00
4.385375520999999935e+03,1.951033180268900713e+00
4.385376521000000139e+03,1.958785843914581992e+00
4.385377521000000343e+03,1.965826278024233265e+00
4.385378521000000546e+03,1.972134673120947479e+00
4.385379520999999841e+03,1.977692890365247536e+00
4.385380521000000044e+03,1.982484559132177582e+00
4.385381521000000248e+03,1.986495186309595651e+00
4.385382521000000452e+03,1.989712239277453554e+00
4.385383521000000655e+03,1.992125230391496693e+00
4.385384520999999950e+03,1.993725782606187602e+00
4.385385521000000153e+03,1.994507683279083565e+00
4.385386521000000357e+03,1.994466924218095905e+00
4.385387521000000561e+03,1.993601727537946511e+00
4.385388520999999855e+03,1.991912557005535156e+00
4.385389521000000059e+03,1.989402114728744397e+00
4.385390521000000263e+03,1.986075323349702382e+00
4.385391521000000466e+03,1.981939253995517403e+00
4.385392521000000670e+03,1.977003234559707945e+00
4.385393520999999964e+03,1.971278565401990868e+00
4.385394521000000168e+03,1.964778591395943019e+00
4.385395521000000372e+03,1.957518583415774893e+00
4.385396521000000575e+03,1.949515640923723314e+00
4.385397520999999870e+03,1.940788589807901809e+00
4.385398521000000073e+03,1.931357866469055606e+00
4.385399521000000277e+03,1.921245388309976709e+00
4.385400521000000481e+03,1.910474459520405732e+00
4.385401521000000685e+03,1.899069588246096840e+00
4.385402520999999979e+03,1.887056383696740447e+00
4.385403521000000183e+03,1.874461408445933230e+00
4.385404521000000386e+03,1.861312041363422098e+00
4.385405521000000590e+03,1.847636334174546313e+00
4.385406520999999884e+03,1.833462875830908612e+00
4.385407521000000088e+03,1.818820656046249207e+00
4.385408521000000292e+03,1.803738933037800196e+00
4.385409521000000495e+03,1.788247105497708489e+00
4.385410521000000699e+03,1.772374589803996647e+00
4.385411520999999993e+03,1.756150703122171919e+00
4.385412521000000197e+03,1.739604552926494963e+00
4.385413521000000401e+03,1.722764932530888249e+00
4.385414521000000605e+03,1.705660229417369278e+00
4.385415520999999899e+03,1.688318330461190842e+00
4.385416521000000103e+03,1.670766545377894596e+00
4.385417521000000306e+03,1.653031533448314994e+00
4.385418521000000510e+03,1.635139238788118066e+00
4.385419520999999804e+03,1.617114833717443467e+00
4.385420521000000008e+03,1.598982669710803828e+00
4.385421521000000212e+03,1.580766187733553707e+00
4.385422521000000415e+03,1.562488077693741095e+00
4.385423521000000619e+03,1.544169960812973308e+00
4.385424520999999913e+03,1.525832562851775931e+00
4.385425521000000117e+03,1.507495648843910629e+00
4.385426521000000321e+03,1.489178024731971917e+00
4.385427521000000525e+03,1.470897519522575969e+00
4.385428520999999819e+03,1.452670991923629140e+00
4.385429521000000022e+03,1.434514355139909991e+00
4.385430521000000226e+03,1.416442555802110537e+00
4.385431521000000430e+03,1.398469612315713650e+00
4.385432521000000634e+03,1.380608622445237188e+00
4.385433520999999928e+03,1.362871787209377406e+00
4.385434521000000132e+03,1.345270433062549120e+00
4.385435521000000335e+03,1.327815037344877602e+00
4.385436521000000539e+03,1.310515599806236109e+00
4.385437520999999833e+03,1.293380262682896520e+00
4.385438521000000037e+03,1.276417504544288706e+00
4.385439521000000241e+03,1.259634684052161280e+00
4.385440521000000444e+03,1.243038453070500760e+00
4.385441521000000648e+03,1.226634803622118630e+00
4.385442520999999942e+03,1.210426796166180097e+00
4.385443521000000146e+03,1.194471443891152562e+00
4.385444521000000350e+03,1.178672454248557599e+00
4.385445521000000554e+03,1.163084005788429298e+00
4.385446520999999848e+03,1.147709180639470805e+00
4.385447521000000052e+03,1.132550598328607938e+00
4.385448521000000255e+03,1.117610424179650286e+00
4.385449521000000459e+03,1.102890389996866949e+00
4.385450521000000663e+03,1.088391811921140651e+00
4.385451520999999957e+03,1.074115676543331954e+00
4.385452521000000161e+03,1.060062575454621570e+00
4.385453521000000364e+03,1.046232790883570241e+00
4.385454521000000568e+03,1.032626304197719946e+00
4.385455520999999862e+03,1.019242818648593341e+00
4.385456521000000066e+03,1.006081780999999120e+00
4.385457521000000270e+03,9.931424035105368420e-01
4.385458521000000474e+03,9.804236783000428446e-01
4.385459521000000677e+03,9.679240594296958378e-01
4.385460520999999972e+03,9.556428503700451493e-01
4.385461521000000175e+03,9.435781647589100984e-01
4.385462521000000379e+03,9.317283054830685085e-01
4.385463521000000583e+03,9.200914445144755538e-01
4.385464520999999877e+03,9.086656341373201551e-01
4.385465521000000081e+03,8.974488197229044673e-01
4.385466521000000284e+03,8.864388517424839353e-01
4.385467521000000488e+03,8.756334968513513894e-01
4.385468521000000692e+03,8.650304482349241431e-01
4.385469520999999986e+03,8.546273351982770494e-01
4.385470521000000190e+03,8.444217319879923078e-01
4.385471521000000394e+03,8.344111660222571780e-01
4.385472521000000597e+03,8.245931253738189026e-01
4.385473520999999892e+03,8.149650656896975098e-01
4.385474521000000095e+03,8.055244164701115261e-01
4.385475521000000299e+03,7.962685868774973530e-01
4.385476521000000503e+03,7.871949609509353296e-01
4.385477520999999797e+03,7.783009377788470129e-01
4.385478521000000001e+03,7.695838938039913923e-01
4.385479521000000204e+03,7.610411996349977226e-01
4.385480521000000408e+03,7.526634066933627354e-01
4.385481521000000612e+03,7.444615515806259909e-01
4.385482520999999906e+03,7.364262980491342869e-01
4.385483521000000110e+03,7.285276255925969835e-01
4.385484521000000314e+03,7.208164732412613018e-01
4.385485521000000517e+03,7.132649301960308774e-01
4.385486520999999811e+03,7.058695252287340294e-01
4.385487521000000015e+03,6.986276948666253483e-01
4.385488521000000219e+03,6.915368872271341338e-01
4.385489521000000423e+03,6.845946311832575848e-01
4.385490521000000626e+03,6.777982316637853888e-01
4.385491520999999921e+03,6.711455078260170071e-01
4.385492521000000124e+03,6.646335180741378412e-01
4.385493521000000328e+03,6.582604119443771218e-01
4.385494521000000532e+03,6.520234318171823640e-01
4.385495520999999826e+03,6.459201024870593333e-01
4.385496521000000030e+03,6.399480710118170546e-01
4.385497521000000233e+03,6.341048833300668708e-01
4.385498521000000437e+03,6.283881308303553848e-01
4.385499521000000641e+03,6.227954116994933731e-01
4.385500520999999935e+03,6.173243291851840953e-01
4.385501521000000139e+03,6.119724897350539150e-01
4.385502521000000343e+03,6.067375011042223099e-01
4.385503521000000546e+03,6.016169703503542188e-01
4.385504520999999841e+03,5.966085018147168073e-01
4.385505521000000044e+03,5.917096897791200849e-01
4.385506521000000248e+03,5.869181375327107153e-01
4.385507521000000452e+03,5.822314236651628949e-01
4.385508521000000655e+03,5.776471211762859159e-01
4.385509520999999950e+03,5.731627876794891385e-01
4.385510521000000153e+03,5.687759732609465324e-01
4.385511521000000357e+03,5.644842053794957293e-01
4.385512521000000561e+03,5.602849948397264912e-01
4.385513520999999855e+03,5.561758332138482253e-01
4.385514521000000059e+03,5.521541912614538195e-01
4.385515521000000263e+03,5.482175178577058938e-01
4.385516521000000466e+03,5.443632830754349117e-01
4.385517521000000670e+03,5.405887994314142464e-01
4.385518520999999964e+03,5.368914947048605280e-01
4.385519521000000168e+03,5.332687181888252637e-01
4.385520521000000372e+03,5.297178043700789818e-01
4.385521521000000575e+03,5.262360624234909690e-01
4.385522520999999870e+03,5.228207793627883682e-01
4.385523521000000073e+03,5.194692220064375254e-01
4.385524521000000277e+03,5.161786387712232749e-01
4.385525521000000481e+03,5.129462436791564217e-01
4.385526521000000685e+03,5.097692926590370321e-01
4.385527520999999979e+03,5.066449767684867433e-01
4.385528521000000183e+03,5.035704995713107257e-01
4.385529521000000386e+03,5.005430632662883905e-01
4.385530521000000590e+03,4.975566778606681506e-01
4.385531520999999884e+03,4.946149540961308766e-01
4.385532521000000088e+03,4.917119217057187019e-01
4.385533521000000292e+03,4.888448351583516982e-01
4.385534521000000495e+03,4.860109757566548061e-01
4.385535520999999790e+03,4.832076635236554063e-01
4.385536520999999993e+03,4.804322634273644477e-01
4.385537521000000197e+03,4.776821945114501089e-01
4.385538521000000401e+03,4.749549826758898696e-01
4.385539521000000605e+03,4.722480906267603196e-01
4.385540520999999899e+03,4.695592012856561470e-01
4.385541521000000103e+03,4.668860414094879729e-01
4.385542521000000306e+03,4.642264352046505116e-01
4.385543521000000510e+03,4.615783257176479526e-01
4.385544520999999804e+03,4.589397637008392206e-01
4.385545521000000008e+03,4.563089334286922205e-01
4.385546521000000212e+03,4.536841472071750370e-01
4.385547521000000415e+03,4.510638651009192257e-01
4.385548521000000619e+03,4.484356609122584492e-01
4.385549520999999913e+03,4.458203674607099654e-01
4.385550521000000117e+03,4.432058609799194859e-01
4.385551521000000321e+03,4.405912185595719510e-01
4.385552521000000525e+03,4.379756763841260447e-01
4.385553520999999819e+03,4.353584798246220022e-01
4.385554521000000022e+03,4.327395215139268059e-01
4.385555521000000226e+03,4.301183610784141131e-01
4.385556521000000430e+03,4.274948803186416346e-01
4.385557521000000634e+03,4.248691126640867788e-01
4.385558520999999928e+03,4.222412715762653423e-01
4.385559521000000132e+03,4.196116021565976517e-01
4.385560521000000335e+03,4.169805883722263462e-01
4.385561521000000539e+03,4.143487975658549094e-01
4.385562520999999833e+03,4.117169073124122280e-01
4.385563521000000037e+03,4.090856945043613302e-01
4.385564521000000241e+03,4.064560239163488298e-01
4.385565521000000444e+03,4.038288363587340113e-01
4.385566521000000648e+03,4.012051804186269610e-01
4.385567520999999942e+03,3.985860265548950565e-01
4.385568521000000146e+03,3.959725135274573815e-01
4.385569521000000350e+03,3.933657656817364234e-01
4.385570521000000554e+03,3.907669243643654422e-01
4.385571520999999848e+03,3.881771347974518060e-01
4.385572521000000052e+03,3.855975093457184588e-01
4.385573521000000255e+03,3.830292338859875856e-01
4.385574521000000459e+03,3.804733819399833683e-01
4.385575521000000663e+03,3.779310248373137782e-01
4.385576520999999957e+03,3.754031948353790948e-01
4.385577521000000161e+03,3.728908787015092208e-01
4.385578521000000364e+03,3.703950122195053818e-01
4.385579521000000568e+03,3.679164755739491310e-01
4.385580520999999862e+03,3.654560895670128096e-01
4.385581521000000066e+03,3.630146138130603273e-01
4.385582521000000270e+03,3.605927411405802641e-01
4.385583521000000474e+03,3.581911013880442751e-01
4.385584521000000677e+03,3.558102576176405130e-01
4.385585520999999972e+03,3.534507070743850843e-01
4.385586521000000175e+03,3.511128873778913695e-01
4.385587521000000379e+03,3.487971562869458531e-01
4.385588521000000583e+03,3.465038255561020963e-01
4.385589520999999877e+03,3.442331427039057590e-01
4.385590521000000081e+03,3.419852957325976162e-01
4.385591521000000284e+03,3.397604207289454670e-01
4.385592521000000488e+03,3.375586017334323841e-01
4.385593521000000692e+03,3.353798748264059104e-01
4.385594520999999986e+03,3.332146909079564678e-01
4.385595521000000190e+03,3.310820898562307213e-01
4.385596521000000394e+03,3.289724357249739772e-01
4.385597521000000597e+03,3.268856076240516662e-01
4.385598520999999892e+03,3.248214534116311003e-01
4.385599521000000095e+03,3.227797946384668992e-01
4.385600521000000299e+03,3.207604289336511427e-01
4.385601521000000503e+03,3.187631335302150704e-01
4.385602520999999797e+03,3.167876681847338616e-01
4.385603521000000001e+03,3.148337791527103802e-01
4.385604521000000204e+03,3.129012006818269742e-01
4.385605521000000408e+03,3.109904927950143394e-01
4.385606521000000612e+03,3.090996393658282382e-01
4.385607520999999906e+03,3.072292614787203724e-01
4.385608521000000110e+03,3.053790724019107561e-01
4.385609521000000314e+03,3.035487890045611148e-01
4.385610521000000517e+03,3.017381269487562911e-01
4.385611520999999811e+03,2.999468094258264661e-01
4.385612521000000015e+03,2.981745556911993278e-01
4.385613521000000219e+03,2.964210998892157778e-01
4.385614521000000423e+03,2.946861799834640805e-01
4.385615521000000626e+03,2.929695414757348404e-01
4.385616520999999921e+03,2.912709378501747159e-01
4.385617521000000124e+03,2.895901309089057851e-01
4.385618521000000328e+03,2.879268909260383480e-01
4.385619521000000532e+03,2.862809966537687711e-01
4.385620520999999826e+03,2.846522352195161032e-01
4.385621521000000030e+03,2.830404019196592347e-01
4.385622521000000233e+03,2.814452999588796800e-01
4.385623521000000437e+03,2.798667401318002401e-01
4.385624521000000641e+03,2.783045275519685502e-01
4.385625520999999935e+03,2.767585131257250253e-01
4.385626521000000139e+03,2.752285966347444157e-01
4.385627521000000343e+03,2.737144504140074930e-01
4.385628521000000546e+03,2.722158773910054452e-01
4.385629520999999841e+03,2.707329673902960088e-01
4.385630521000000044e+03,2.692654600814688992e-01
4.385631521000000248e+03,2.678116722460034405e-01
4.385632521000000452e+03,2.663745811545635278e-01
4.385633521000000655e+03,2.649525142129060540e-01
4.385634520999999950e+03,2.635453538023674880e-01
4.385635521000000153e+03,2.621529954061356249e-01
4.385636521000000357e+03,2.607753752215676291e-01
4.385637521000000561e+03,2.594123439777707429e-01
4.385638520999999855e+03,2.580638620913378589e-01
4.385639521000000059e+03,2.567298791146166992e-01
4.385640521000000263e+03,2.554103484352405751e-01
4.385641521000000466e+03,2.541052436248729118e-01
4.385642521000000670e+03,2.528145549023638194e-01
4.385643520999999964e+03,2.515382903961748684e-01
4.385644521000000168e+03,2.502764768573965681e-01
4.385645521000000372e+03,2.490291601285485046e-01
4.385646521000000575e+03,2.477964052961656172e-01
4.385647520999999870e+03,2.465782965027833173e-01
4.385648521000000073e+03,2.453749363695756636e-01
4.385649521000000277e+03,2.441864450217847149e-01
4.385650521000000481e+03,2.430129586800197639e-01
4.385651521000000685e+03,2.418546278310395592e-01
4.385652520999999979e+03,2.407116149814264860e-01
4.385653521000000183e+03,2.395819608111824373e-01
4.385654521000000386e+03,2.384701080733566403e-01
4.385655521000000590e+03,2.373741047481204847e-01
4.385656520999999884e+03,2.362941171674071972e-01
4.385657521000000088e+03,2.352303509519217961e-01
4.385658521000000292e+03,2.341829593541920607e-01
4.385659521000000495e+03,2.331520976969475301e-01
4.385660520999999790e+03,2.321379052234134877e-01
4.385661520999999993e+03,2.311405004947973962e-01
4.385662521000000197e+03,2.301599775727311004e-01
4.385663521000000401e+03,2.291963765946054277e-01
4.385664521000000605e+03,2.282497825974626471e-01
4.385665520999999899e+03,2.273201222154963841e-01
4.385666521000000103e+03,2.264074465809091941e-01
4.385667521000000306e+03,2.255116302264048023e-01
4.385668521000000510e+03,2.246325472477360974e-01
4.385669520999999804e+03,2.237700270947240722e-01
4.385670521000000008e+03,2.229238510010666807e-01
4.385671521000000212e+03,2.220937510151062833e-01
4.385672521000000415e+03,2.212794089409473308e-01
4.385673521000000619e+03,2.204804556583748465e-01
4.385674520999999913e+03,2.196964709463371246e-01
4.385675521000000117e+03,2.189269835154887267e-01
4.385676521000000321e+03,2.181714716992914638e-01
4.385677521000000525e+03,2.174293644562033390e-01
4.385678520999999819e+03,2.167000428683326096e-01
4.385679521000000022e+03,2.159828421446491620e-01
4.385680521000000226e+03,2.152770539050092857e-01
4.385681521000000430e+03,2.145819282176824050e-01
4.385682521000000634e+03,2.138966814310749864e-01
4.385683520999999928e+03,2.132204933516377021e-01
4.385684521000000132e+03,2.125525132774628012e-01
4.385685521000000335e+03,2.118918270817103933e-01
4.385686521000000539e+03,2.112376353945803198e-01
4.385687520999999833e+03,2.105889903496733218e-01
4.385688521000000037e+03,2.099449824635906403e-01
4.385689521000000241e+03,2.093047022037163585e-01
4.385690521000000444e+03,2.086672467553608024e-01
4.385691521000000648e+03,2.080317269950206771e-01
4.385692520999999942e+03,2.073972745878882029e-01
4.385693521000000146e+03,2.067630485109291094e-01
4.385694521000000350e+03,2.061282445562553911e-01
4.385695521000000554e+03,2.054920966196511212e-01
4.385696520999999848e+03,2.048538938446100854e-01
4.385697521000000052e+03,2.042129788315034944e-01
4.385698521000000255e+03,2.035687432276299391e-01
4.385699521000000459e+03,2.029203654592177941e-01
4.385700521000000663e+03,2.022679701471281899e-01
4.385701520999999957e+03,2.016108765242559941e-01
4.385702521000000161e+03,2.009487753445257929e-01
4.385703521000000364e+03,2.002814381899577223e-01
4.385704521000000568e+03,1.996088137725087475e-01
4.385705520999999862e+03,1.989306145955082594e-01
4.385706521000000066e+03,1.982470223135867071e-01
4.385707521000000270e+03,1.975576189226116997e-01
4.385708521000000474e+03,1.968635547021679311e-01
4.385709521000000677e+03,1.961646015939104426e-01
4.385710520999999972e+03,1.954610904673876048e-01
4.385711521000000175e+03,1.947534216310556898e-01
4.385712521000000379e+03,1.940420601690494018e-01
4.385713521000000583e+03,1.933275307180314651e-01
4.385714520999999877e+03,1.926104118259610587e-01
4.385715521000000081e+03,1.918913299799419325e-01
4.385716521000000284e+03,1.911709534096752150e-01
4.385717521000000488e+03,1.904499857485595360e-01
4.385718521000000692e+03,1.897291633650679821e-01
4.385719520999999986e+03,1.890092335368425969e-01
4.385720521000000190e+03,1.882909729543657262e-01
4.385721521000000394e+03,1.875751633555013675e-01
4.385722521000000597e+03,1.868625917171847228e-01
4.385723520999999892e+03,1.861540442792264938e-01
4.385724521000000095e+03,1.854503014609047151e-01
4.385725521000000299e+03,1.847521324451401881e-01
4.385726521000000503e+03,1.840602960072424688e-01
4.385727520999999797e+03,1.833755234353064700e-01
4.385728521000000001e+03,1.826985282335762406e-01
4.385729521000000204e+03,1.820300066171066100e-01
4.385730521000000408e+03,1.813706172997039123e-01
4.385731521000000612e+03,1.807209495949586020e-01
4.385732520999999906e+03,1.800816992608769984e-01
4.385733521000000110e+03,1.794533754254860891e-01
4.385734521000000314e+03,1.788365199727009747e-01
4.385735521000000517e+03,1.782316327617390339e-01
4.385736520999999811e+03,1.776391777235079017e-01
4.385737521000000015e+03,1.770595861092400802e-01
4.385738521000000219e+03,1.764932505057659196e-01
4.385739521000000423e+03,1.759385425141092862e-01
4.385740521000000626e+03,1.753997611161996206e-01
4.385741520999999921e+03,1.748752055243314729e-01
4.385742521000000124e+03,1.743651289031091789e-01
4.385743521000000328e+03,1.738697498466656166e-01
4.385744521000000532e+03,1.733892526291141989e-01
4.385745520999999826e+03,1.729237874167565969e-01
4.385746521000000030e+03,1.724734704184789080e-01
4.385747521000000233e+03,1.720382375984347012e-01
4.385748521000000437e+03,1.716184225214697490e-01
4.385749521000000641e+03,1.712139007197865659e-01
4.385750520999999935e+03,1.708246523305830822e-01
4.385751521000000139e+03,1.704506231673937611e-01
4.385752521000000343e+03,1.700917178658166440e-01
4.385753521000000546e+03,1.697478222768897538e-01
4.385754520999999841e+03,1.694187697417796346e-01
4.385755521000000044e+03,1.691043617940864996e-01
4.385756521000000248e+03,1.688043626953376897e-01
4.385757521000000452e+03,1.685184982600549941e-01
4.385758521000000655e+03,1.682464552847449113e-01
4.385759520999999950e+03,1.679878809387248262e-01
4.385760521000000153e+03,1.677423792087553156e-01
4.385761521000000357e+03,1.675093443464928389e-01
4.385762521000000561e+03,1.672885407830179694e-01
4.385763520999999855e+03,1.670794977048404573e-01
4.385764521000000059e+03,1.668815550285899785e-01
4.385765521000000263e+03,1.666941044012730244e-01
4.385766521000000466e+03,1.665165474589760941e-01
4.385767521000000670e+03,1.663482031719595300e-01
4.385768520999999964e+03,1.661883734630561771e-01
4.385769521000000168e+03,1.660363305621016805e-01
4.385770521000000372e+03,1.658913153901673265e-01
4.385771521000000575e+03,1.657525634724997254e-01
4.385772520999999870e+03,1.656192776957703672e-01
4.385773521000000073e+03,1.654906554730726786e-01
4.385774521000000277e+03,1.653658895694225806e-01
4.385775521000000481e+03,1.652441748059781945e-01
4.385776521000000685e+03,1.651246309972484727e-01
4.385777520999999979e+03,1.650066448698939425e-01
4.385778521000000183e+03,1.648893796499303066e-01
4.385779521000000386e+03,1.647721121390641197e-01
4.385780521000000590e+03,1.646542378806572782e-01
4.385781520999999884e+03,1.645349237483461902e-01
4.385782521000000088e+03,1.644137295994908543e-01
4.385783521000000292e+03,1.642901030816621144e-01
4.385784521000000495e+03,1.641635850957685328e-01
4.385785520999999790e+03,1.640337864720867178e-01
4.385786520999999993e+03,1.639003916734425859e-01
4.385787521000000197e+03,1.637631614481345477e-01
4.385788521000000401e+03,1.636219343739367393e-01
4.385789521000000605e+03,1.634766269250863824e-01
4.385790520999999899e+03,1.633272341226383872e-01
4.385791521000000103e+03,1.631737148117683445e-01
4.385792521000000306e+03,1.630164361129423090e-01
4.385793521000000510e+03,1.628554943324014015e-01
4.385794520999999804e+03,1.626911684518910217e-01
4.385795521000000008e+03,1.625228162219035377e-01
4.385796521000000212e+03,1.623527838229037457e-01
4.385797521000000415e+03,1.621805287627536840e-01
4.385798521000000619e+03,1.620065281557193648e-01
4.385799520999999913e+03,1.618312932353317690e-01
4.385800521000000117e+03,1.616553627934979864e-01
4.385801521000000321e+03,1.614792967689590020e-01
4.385802521000000525e+03,1.613036700866495587e-01
4.385803520999999819e+03,1.611290668369667056e-01
4.385804521000000022e+03,1.609560748601801261e-01
4.385805521000000226e+03,1.607849784514295832e-01
4.385806521000000430e+03,1.606169634864235696e-01
4.385807521000000634e+03,1.604522986312688915e-01
4.385808520999999928e+03,1.602915419857493251e-01
4.385809521000000132e+03,1.601352025521926570e-01
4.385810521000000335e+03,1.599838693277667867e-01
4.385811521000000539e+03,1.598380115989113393e-01
4.385812520999999833e+03,1.596981087334563565e-01
4.385813521000000037e+03,1.595646163223793379e-01
4.385814521000000241e+03,1.594371192872325038e-01
4.385815521000000444e+03,1.593177032648734892e-01
4.385816521000000648e+03,1.592059162008009621e-01
4.385817520999999942e+03,1.591020985255070797e-01
4.385818521000000146e+03,1.590065710838925173e-01
4.385819521000000350e+03,1.589196263069423132e-01
4.385820521000000554e+03,1.588415279750880760e-01
4.385821520999999848e+03,1.587725106025811572e-01
4.385822521000000052e+03,1.587127842576575021e-01
4.385823521000000255e+03,1.586625193651576837e-01
4.385824521000000459e+03,1.586218676776141034e-01
4.385825521000000663e+03,1.585909491084436518e-01
4.385826520999999957e+03,1.585698553420991919e-01
4.385827521000000161e+03,1.585586502989647928e-01
4.385828521000000364e+03,1.585573707696763812e-01
4.385829521000000568e+03,1.585659661517165031e-01
4.385830520999999862e+03,1.585845439030527104e-01
4.385831521000000066e+03,1.586130041405499624e-01
4.385832521000000270e+03,1.586512857091231798e-01
4.385833521000000474e+03,1.586993091063623462e-01
4.385834521000000677e+03,1.587569696016653820e-01
4.385835520999999972e+03,1.588241535047484609e-01
4.385836521000000175e+03,1.589007316476948595e-01
4.385837521000000379e+03,1.589865648880512405e-01
4.385838521000000583e+03,1.590815075735360351e-01
4.385839520999999877e+03,1.591853913891592420e-01
4.385840521000000081e+03,1.592981091336035104e-01
4.385841521000000284e+03,1.594194994214214178e-01
4.385842521000000488e+03,1.595494309544700784e-01
4.385843520999999782e+03,1.596877872538616516e-01
4.385844520999999986e+03,1.598344714352624707e-01
4.385845521000000190e+03,1.599894110168887107e-01
4.385846521000000394e+03,1.601525626911823597e-01
4.385847521000000597e+03,1.603239123440153846e-01
4.385848520999999892e+03,1.605034979436544829e-01
4.385849521000000095e+03,1.606913863281047572e-01
4.385850521000000299e+03,1.608876954994372110e-01
4.385851521000000503e+03,1.610925921731139743e-01
4.385852520999999797e+03,1.613062967911342849e-01
4.385853521000000001e+03,1.615290844833054684e-01
4.385854521000000204e+03,1.617612873208895130e-01
4.385855521000000408e+03,1.620032952269113979e-01
4.385856521000000612e+03,1.622555536553792477e-01
4.385857520999999906e+03,1.625185748805983987e-01
4.385858521000000110e+03,1.627936643554425411e-01
4.385859521000000314e+03,1.630798964262550332e-01
4.385860521000000517e+03,1.633787542274341142e-01
4.385861520999999811e+03,1.636909223835974481e-01
4.385862521000000015e+03,1.640061751999306872e-01
4.385863521000000219e+03,1.643473546781349659e-01
4.385864521000000423e+03,1.647042897381060522e-01
4.385865521000000626e+03,1.650767994180412368e-01
4.385866520999999921e+03,1.654679166530934054e-01
4.385867521000000124e+03,1.658775081402535934e-01
4.385868521000000328e+03,1.663065187567812908e-01
4.385869521000000532e+03,1.667558095726399681e-01
4.385870520999999826e+03,1.672265224165394581e-01
4.385871521000000030e+03,1.677195217705531871e-01
4.385872521000000233e+03,1.682359217379508221e-01
4.385873521000000437e+03,1.687762886237407778e-01
4.385874521000000641e+03,1.693416977628078024e-01
4.385875520999999935e+03,1.699312708362767654e-01
4.385876521000000139e+03,1.705493831206896238e-01
4.385877521000000343e+03,1.711950520852321411e-01
4.385878521000000546e+03,1.718690219943509734e-01
4.385879520999999841e+03,1.725719814060716617e-01
4.385880521000000044e+03,1.733045567206821236e-01
4.385881521000000248e+03,1.740672978836378670e-01
4.385882521000000452e+03,1.748607027624810850e-01
4.385883521000000655e+03,1.756851645719232358e-01
4.385884520999999950e+03,1.765409953722117120e-01
4.385885521000000153e+03,1.774284117008413653e-01
4.385886521000000357e+03,1.783475274972701752e-01
4.385887521000000561e+03,1.792983465962605660e-01
4.385888520999999855e+03,1.802807563211928921e-01
4.385889521000000059e+03,1.812945183263407756e-01
4.385890521000000263e+03,1.823392618025682643e-01
4.385891521000000466e+03,1.834144752717157822e-01
4.385892521000000670e+03,1.845194985068343008e-01
4.385893520999999964e+03,1.856535143817473477e-01
4.385894521000000168e+03,1.868155407209194652e-01
4.385895521000000372e+03,1.880044222164922729e-01
4.385896521000000575e+03,1.892188225330768969e-01
4.385897520999999870e+03,1.904572167017426765e-01
4.385898521000000073e+03,1.917178839522677702e-01
4.385899521000000277e+03,1.929989011196645565e-01
4.385900521000000481e+03,1.942981368185507374e-01
4.385901521000000685e+03,1.956132462581284814e-01
4.385902520999999979e+03,1.969416686787840154e-01
4.385903521000000183e+03,1.982806185036266877e-01
4.385904521000000386e+03,1.996271045205507411e-01
4.385905521000000590e+03,2.009779022039922258e-01
4.385906520999999884e+03,2.023295760275806709e-01
4.385907521000000088e+03,2.036784793139790328e-01
4.385908521000000292e+03,2.050207623652372801e-01
4.385909521000000495e+03,2.063523826577992604e-01
4.385910520999999790e+03,2.076691179369628826e-01
4.385911520999999993e+03,2.089665821925826006e-01
4.385912521000000197e+03,2.102402446350514764e-01
4.385913521000000401e+03,2.114854516850941946e-01
4.385914521000000605e+03,2.126974519536345976e-01
4.385915520999999899e+03,2.138714241306606534e-01
4.385916521000000103e+03,2.150025490406275441e-01
4.385917521000000306e+03,2.160857564332213099e-01
4.385918521000000510e+03,2.171164877382423253e-01
4.385919520999999804e+03,2.180898471778709435e-01
4.385920521000000008e+03,2.190011852533226833e-01
4.385921521000000212e+03,2.198459739868920682e-01
4.385922521000000415e+03,2.206198785723350875e-01
4.385923521000000619e+03,2.213187896875722926e-01
4.385924520999999913e+03,2.219310034025418765e-01
4.385925521000000117e+03,2.224687016767136760e-01
4.385926521000000321e+03,2.229208139497253216e-01
4.385927521000000525e+03,2.232845061318755875e-01
4.385928520999999819e+03,2.235573444317926206e-01
4.385929521000000022e+03,2.237368422729340001e-01
4.385930521000000226e+03,2.238223733345116595e-01
4.385931521000000430e+03,2.238123853808349495e-01
4.385932521000000634e+03,2.237062561237278535e-01
4.385933520999999928e+03,2.235038439126220133e-01
4.385934521000000132e+03,2.232054880363791849e-01
4.385935521000000335e+03,2.228120034851662767e-01
4.385936521000000539e+03,2.223246702650772400e-01
4.385937520999999833e+03,2.217452174737596371e-01
4.385938521000000037e+03,2.210758024404300692e-01
4.385939521000000241e+03,2.203189853393640318e-01
4.385940521000000444e+03,2.194776997483244285e-01
